,index,hl_uri,poi_id,id,nex_id,hf_id,hl_link,hl_reference,hl_source,hl_x,hl_y,vpuid,STAID
1275,1275,gages-07195500,91654,wb-2166792,nex-2166793,871114.0,07195500,gages,ref-fab,125103.14416813549,1453550.077802006,11,07195500
1276,1276,gages-07346070,99056,wb-2139210,nex-2139211,1875081.0,07346070,gages,ref-fab,154251.56850944782,1072641.6503388959,11,07346070
1277,1277,gages-07060500,99619,wb-2196228,nex-2192364,170659.0,07060500,gages,ref-fab,344076.84103318636,1458569.8754162337,11,07060500
1278,1278,gages-07057500,99645,wb-2196268,nex-2196269,217342.0,07057500,gages,ref-fab,332323.6162723084,1514644.807264632,11,07057500
1279,1279,gages-07063000,99652,wb-2193174,nex-2193175,259762.0,07063000,gages,ref-fab,504425.08059747634,1530703.4030515002,11,07063000
1280,1280,gages-07067000,99626,wb-2194466,nex-2194467,305002.0,07067000,gages,ref-fab,439811.78432595794,1561149.5035505241,11,07067000
1281,1281,gages-07066000,99644,wb-2194704,nex-2194705,310336.0,07066000,gages,ref-fab,408680.7420551147,1577844.6889422424,11,07066000
1282,1282,gages-07105530,23030,wb-2179969,nex-2179842,1590664.0,07105530,gages,ref-fab,-754502.4994571483,1785221.7712188514,11,07105530
1283,1283,gages-07105500,99768,wb-2179988,nex-2179840,1174924.0,07105500,gages,ref-fab,-757363.1222227692,1789411.716621059,11,07105500
1284,1284,gages-07105800,99827,wb-2179845,nex-2179846,1181059.0,07105800,gages,ref-fab,-751068.8848396706,1779011.7967924061,11,07105800
1285,1285,gages-07149000,100568,wb-2168649,nex-2168650,1536920.0,07149000,gages,ref-fab,-216807.02721939507,1557196.389889684,11,07149000
1286,1286,gages-07186000,100007,wb-2188718,nex-2188597,787924.0,07186000,gages,ref-fab,124112.51555391292,1576802.460308171,11,07186000
1287,1287,gages-07207000,99994,wb-2161450,nex-2161451,1598944.0,07207000,gages,ref-fab,-795294.5172830436,1534560.706597344,11,07207000
1288,1288,gages-07211500,99980,wb-2156715,nex-2156716,1602728.0,07211500,gages,ref-fab,-754689.8721402268,1505048.899704563,11,07211500
1289,1289,gages-07215500,99101,wb-2160796,nex-2160797,1609120.0,07215500,gages,ref-fab,-826133.1009259489,1472712.7026134555,11,07215500
1290,1290,gages-07301500,100303,wb-2151291,nex-2150864,1740092.0,07301500,gages,ref-fab,-316552.5734450667,1351420.0855596766,11,07301500
1291,1291,gages-07340300,98649,wb-2141194,nex-2141087,1846099.0,07340300,gages,ref-fab,159647.33778920607,1254456.999382235,11,07340300
1292,1292,gages-07261000,49835,wb-2153875,nex-2153876,1122109.0,07261000,gages,ref-fab,320867.8791969895,1365338.2016048622,11,07261000
1293,1293,gages-07226500,57308,wb-2162520,nex-2162521,1723778.0,07226500,gages,ref-fab,-676335.6624295209,1402004.6220686354,11,07226500
1294,1294,gages-07343500,98659,wb-2140099,nex-2140054,1872033.0,07343500,gages,ref-fab,86567.60670086005,1139068.004172504,11,07343500
1295,1295,gages-07071500,59467,wb-2193511,nex-2193512,1118989.0,07071500,gages,ref-fab,426014.2122095463,1520475.1887062164,11,07071500
1296,1296,gages-07340000,62270,wb-2140880,nex-2140881,1879323.0,07340000,gages,ref-fab,147897.1267791133,1205061.4976838655,11,07340000
1297,1297,gages-07103700,94923,wb-2179836,nex-2179837,1590728.0,07103700,gages,ref-fab,-761589.7762454818,1793860.936508545,11,07103700
1298,1298,gages-07216500,44139,wb-2161088,nex-2160801,1608896.0,07216500,gages,ref-fab,-816582.0518959071,1466368.6567110883,11,07216500
1299,1299,gages-07218000,96460,wb-2161089,nex-2161088,1610768.0,07218000,gages,ref-fab,-817782.0787197503,1467697.622761314,11,07218000
1300,1300,gages-07151500,81048,wb-2168992,nex-2168728,1566024.0,07151500,gages,ref-fab,-139783.49327347212,1566194.1310064544,11,07151500
1301,1301,gages-07104000,96590,wb-2180061,nex-2180050,1175794.0,07104000,gages,ref-fab,-756486.644904097,1800118.7626969116,11,07104000
1302,1302,gages-07056000,97142,wb-2196900,nex-2196901,1118599.0,07056000,gages,ref-fab,291461.068689213,1442021.7661274276,11,07056000
1303,1303,gages-07124200,97177,wb-2175886,nex-2175887,1591392.0,07124200,gages,ref-fab,-758486.9356676238,1599765.04307505,11,07124200
1304,1304,gages-07207500,41028,wb-2161684,nex-2161649,1599472.0,07207500,gages,ref-fab,-791680.7657281595,1539913.5013032039,11,07207500
1305,1305,gages-07142300,70371,wb-2172955,nex-2172956,1591728.0,07142300,gages,ref-fab,-247361.33249509888,1656885.6002908861,11,07142300
1306,1306,gages-07099970,18715,wb-2167803,nex-2167804,1590392.0,07099970,gages,ref-fab,-743705.090880261,1724825.005182236,11,07099970
1307,1307,gages-07299670,61495,wb-2150230,nex-2150231,1878792.0,07299670,gages,ref-fab,-340575.1979666455,1260976.638095695,11,07299670
1308,1308,gages-07346045,63786,wb-2139562,nex-2139557,1878657.0,07346045,gages,ref-fab,154774.8572334232,1081365.9456137244,11,07346045
1309,1309,gages-07338500,96684,wb-2140873,nex-2140874,1879293.0,07338500,gages,ref-fab,116113.85193128753,1209996.6970962826,11,07338500
1310,1310,gages-07189000,35685,wb-2188320,nex-2188300,809090.0,07189000,gages,ref-fab,121223.24674771541,1510671.1487351486,11,07189000
1311,1311,gages-07176000,64057,wb-2187662,nex-2185425,602471.0,07176000,gages,ref-fab,27085.714786883833,1471795.6160402477,11,07176000
1312,1312,gages-07334000,95967,wb-2143400,nex-2143028,1822025.0,07334000,gages,ref-fab,7885.156031747131,1241399.5589719687,11,07334000
1313,1313,gages-07148400,80375,wb-2169661,nex-2169662,1592528.0,07148400,gages,ref-fab,-231505.8518196506,1533402.9651154352,11,07148400
1314,1314,gages-07185000,32730,wb-2187818,nex-2187819,1120369.0,07185000,gages,ref-fab,91731.02863878032,1541772.3717988809,11,07185000
1315,1315,gages-07339000,86991,wb-2141266,nex-2141267,1879311.0,07339000,gages,ref-fab,127926.88461509047,1218708.946822779,11,07339000
1316,1316,gages-07337900,8736,wb-2141821,nex-2141755,1841351.0,07337900,gages,ref-fab,101221.1293064996,1225809.4972778668,11,07337900
1317,1317,gages-07336200,96248,wb-2142414,nex-2142311,1827875.0,07336200,gages,ref-fab,38473.11847297406,1241545.4959743735,11,07336200
1318,1318,gages-07191000,86794,wb-2188140,nex-2188129,819179.0,07191000,gages,ref-fab,75446.85826920635,1501731.782852742,11,07191000
1319,1319,gages-07196500,99176,wb-2166852,nex-2166806,877489.0,07196500,gages,ref-fab,95607.62275370794,1429351.821686677,11,07196500
1320,1320,gages-07249400,100897,wb-2155726,nex-2155727,934354.0,07249400,gages,ref-fab,143561.87660211328,1345821.4982350748,11,07249400
1321,1321,gages-07335790,100940,wb-2142748,nex-2142294,1832767.0,07335790,gages,ref-fab,59816.12418020845,1279338.4972138896,11,07335790
1322,1322,gages-08026000,96260,wb-2441701,nex-2441702,65597.0,08026000,gages,ref-fab,237050.77886288453,887210.7498426485,12,08026000
1323,1323,gages-08101000,31520,wb-2421347,nex-2421298,598352.0,08101000,gages,ref-fab,-178036.21251740344,914209.3243530671,12,08101000
1324,1324,gages-08041000,57643,wb-2438910,nex-2438911,125111.0,08041000,gages,ref-fab,182978.51676607324,810722.5560639605,12,08041000
1325,1325,gages-08033500,57661,wb-2438885,nex-2438886,126266.0,08033500,gages,ref-fab,152560.6206785794,884920.9769086884,12,08033500
1326,1326,gages-08086290,58919,wb-2422885,nex-2422886,466532.0,08086290,gages,ref-fab,-279816.12156933994,1068969.027668096,12,08086290
1327,1327,gages-08164000,59280,wb-2438080,nex-2437751,839225.0,08164000,gages,ref-fab,-67007.01242690848,654157.5235317862,12,08164000
1328,1328,gages-08198500,53852,wb-2427883,nex-2427802,984835.0,08198500,gages,ref-fab,-336677.3197583036,692588.5291383506,12,08198500
1329,1329,gages-08195000,59754,wb-2427635,nex-2426574,993811.0,08195000,gages,ref-fab,-358688.96152170276,719365.5870486686,12,08195000
1330,1330,gages-08117500,8906,wb-2414415,nex-2414364,814924.0,08117500,gages,ref-fab,9967.092506265342,691665.5916097953,12,08117500
1331,1331,gages-08070200,12638,wb-2408632,nex-2408633,401456.0,08070200,gages,ref-fab,82674.80497589309,782210.3118912401,12,08070200
1332,1332,gages-08086212,24499,wb-2422743,nex-2422660,469372.0,08086212,gages,ref-fab,-290122.6250055774,1080415.3685345838,12,08086212
1333,1333,gages-08189500,12711,wb-2437398,nex-2437374,1046627.0,08189500,gages,ref-fab,-124473.07263713655,578012.2546849824,12,08189500
1334,1334,gages-08190000,15077,wb-2426338,nex-2426339,1053955.0,08190000,gages,ref-fab,-388114.31237761246,711698.1574671171,12,08190000
1335,1335,gages-08066200,19956,wb-2413457,nex-2413458,400469.0,08066200,gages,ref-fab,99715.56128856866,846697.6393629841,12,08066200
1336,1336,gages-08194200,20970,wb-2428677,nex-2428678,1054227.0,08194200,gages,ref-fab,-291272.93220525526,550827.975635835,12,08194200
1337,1337,gages-08162600,26331,wb-2438592,nex-2438569,923107.0,08162600,gages,ref-fab,-17079.348631696572,649070.6583589282,12,08162600
1338,1338,gages-08186000,28628,wb-2415165,nex-2415166,1053523.0,08186000,gages,ref-fab,-187022.393049154,660447.8815502959,12,08186000
1339,1339,gages-08070500,24267,wb-2408772,nex-2408773,401414.0,08070500,gages,ref-fab,73960.70261855249,789617.7631890626,12,08070500
1340,1340,gages-08202700,38473,wb-2427500,nex-2427448,1003571.0,08202700,gages,ref-fab,-319130.7310525967,703328.1678184699,12,08202700
1341,1341,gages-08150800,40230,wb-2431939,nex-2431938,770901.0,08150800,gages,ref-fab,-295506.9763186419,846890.3702279114,12,08150800
1342,1342,gages-08175000,41021,wb-2416400,nex-2416352,866372.0,08175000,gages,ref-fab,-140456.45617403823,682795.7554396581,12,08175000
1343,1343,gages-08068500,47093,wb-2408200,nex-2408201,400973.0,08068500,gages,ref-fab,55087.792669709146,782306.6646543831,12,08068500
1344,1344,gages-08164600,48946,wb-2438395,nex-2438396,1053715.0,08164600,gages,ref-fab,-77169.66201494221,644031.1265562236,12,08164600
1345,1345,gages-08171300,47112,wb-2416739,nex-2416740,1052595.0,08171300,gages,ref-fab,-183936.9366214219,766890.3220513464,12,08171300
1346,1346,gages-08165300,47349,wb-2414788,nex-2414789,1052211.0,08165300,gages,ref-fab,-325138.61990987085,782633.4186410941,12,08165300
1347,1347,gages-08189700,50481,wb-2437652,nex-2437591,939347.0,08189700,gages,ref-fab,-155306.41442393008,580594.2825083244,12,08189700
1348,1348,gages-08188500,50955,wb-2414952,nex-2414953,1053331.0,08188500,gages,ref-fab,-134704.77453352063,621283.3302368212,12,08188500
1349,1349,gages-08069000,51587,wb-2408224,nex-2408225,401057.0,08069000,gages,ref-fab,56183.85120001307,773715.0392685154,12,08069000
1350,1350,gages-08068000,52133,wb-2408149,nex-2408150,400763.0,08068000,gages,ref-fab,52548.58525414979,797113.3096145455,12,08068000
1351,1351,gages-08104900,33040,wb-2419834,nex-2419835,616352.0,08104900,gages,ref-fab,-159861.58264594377,842563.738753063,12,08104900
1352,1352,gages-08109800,41099,wb-2419337,nex-2419338,538392.0,08109800,gages,ref-fab,-78169.87104020247,814707.896966254,12,08109800
1353,1353,gages-08319000,35666,wb-2527518,nex-2523685,140211.0,08319000,gages,ref-fab,-941719.0429167163,1422606.6982955178,13,08319000
1354,1354,gages-08291000,29058,wb-2530414,nex-2530400,77316.0,08291000,gages,ref-fab,-884305.2268771306,1480772.842722694,13,08291000
1355,1355,gages-08377900,38288,wb-2515128,nex-2515129,671753.0,08377900,gages,ref-fab,-864063.511664677,1457641.6555163136,13,08377900
1356,1356,gages-08384500,42307,wb-2515197,nex-2515198,696061.0,08384500,gages,ref-fab,-765470.2779781398,1313488.6473577798,13,08384500
1357,1357,gages-08395500,42950,wb-2515274,nex-2515275,731287.0,08395500,gages,ref-fab,-772823.2860577048,1136213.607869338,13,08395500
1358,1358,gages-08220000,53269,wb-2523588,nex-2523589,10578.0,08220000,gages,ref-fab,-911690.6965588311,1678215.3856885345,13,08220000
1359,1359,gages-08248000,53145,wb-2529150,nex-2529149,50394.0,08248000,gages,ref-fab,-886344.4121022434,1595838.08306267,13,08248000
1360,1360,gages-08266820,53288,wb-2530093,nex-2530092,67110.0,08266820,gages,ref-fab,-853282.3231449258,1558598.0875023648,13,08266820
1361,1361,gages-08289000,53348,wb-2527831,nex-2527799,97539.0,08289000,gages,ref-fab,-890970.6825068379,1523523.5264613796,13,08289000
1362,1362,gages-08287000,53523,wb-2527760,nex-2527761,84687.0,08287000,gages,ref-fab,-925400.3841780684,1515771.5800738584,13,08287000
1363,1363,gages-08286500,53398,wb-2527751,nex-2527752,85338.0,08286500,gages,ref-fab,-940478.0914807331,1526579.193249616,13,08286500
1364,1364,gages-08285500,53376,wb-2528325,nex-2527740,102684.0,08285500,gages,ref-fab,-948723.4312006211,1557024.01163314,13,08285500
1365,1365,gages-08284100,53264,wb-2527734,nex-2527735,86472.0,08284100,gages,ref-fab,-946116.2425674989,1566278.995810203,13,08284100
1366,1366,gages-08324000,53404,wb-2527162,nex-2527163,140799.0,08324000,gages,ref-fab,-961873.2853560849,1455264.949089158,13,08324000
1367,1367,gages-08477110,53798,wb-2538144,nex-2537796,432600.0,08477110,gages,ref-fab,-1110820.1525196673,1156421.6396397199,13,08477110
1368,1368,gages-08378500,53845,wb-2515130,nex-2515131,671533.0,08378500,gages,ref-fab,-866906.579167678,1450218.2752723354,13,08378500
1369,1369,gages-08386000,54027,wb-2515245,nex-2515246,732693.0,08386000,gages,ref-fab,-770759.6842833958,1200785.2566781393,13,08386000
1370,1370,gages-08405500,53999,wb-2521023,nex-2521024,791536.0,08405500,gages,ref-fab,-762441.8709817139,1050208.2466451938,13,08405500
1371,1371,gages-08334000,41429,wb-2525392,nex-2525393,469653.0,08334000,gages,ref-fab,-1001270.4931469983,1453011.6636905055,13,08334000
1372,1372,gages-08247500,50186,wb-2529149,nex-2529093,46194.0,08247500,gages,ref-fab,-883106.2468773323,1597199.8565767305,13,08247500
1373,1373,gages-08246500,53258,wb-2529006,nex-2528987,47559.0,08246500,gages,ref-fab,-894874.9814581709,1603859.3780484786,13,08246500
1374,1374,gages-08276300,42579,wb-2530188,nex-2530180,63477.0,08276300,gages,ref-fab,-859185.6555929594,1523821.5267912245,13,08276300
1375,1375,gages-08401900,44621,wb-2515292,nex-2515293,786159.0,08401900,gages,ref-fab,-778989.657246234,1084223.9216406636,13,08401900
1376,1376,gages-08379500,38348,wb-2519640,nex-2515156,671973.0,08379500,gages,ref-fab,-819847.1421727748,1385019.6374654106,13,08379500
1377,1377,gages-08290000,47772,wb-2527774,nex-2527775,468673.0,08290000,gages,ref-fab,-900722.6782909108,1493856.2498501553,13,08290000
1378,1378,gages-08408500,49557,wb-2517160,nex-2517040,830334.0,08408500,gages,ref-fab,-753271.9359158195,1027363.7010485331,13,08408500
1379,1379,gages-08275500,49796,wb-2530260,nex-2530261,467873.0,08275500,gages,ref-fab,-851369.5160289456,1516455.9787962318,13,08275500
1380,1380,gages-08382650,38828,wb-2519573,nex-2515172,690114.0,08382650,gages,ref-fab,-787290.3135826302,1367714.9398495443,13,08382650
1381,1381,gages-08265000,11367,wb-2530106,nex-2530091,56379.0,08265000,gages,ref-fab,-847310.0638968564,1559662.3217768683,13,08265000
1382,1382,gages-08279500,50304,wb-2523652,nex-2523653,467673.0,08279500,gages,ref-fab,-887214.7841579048,1504923.822603336,13,08279500
1383,1383,gages-08390500,50249,wb-2518051,nex-2518008,752016.0,08390500,gages,ref-fab,-815437.538499501,1179609.0648942855,13,08390500
1384,1384,gages-08405150,45278,wb-2517254,nex-2515301,874788.0,08405150,gages,ref-fab,-768006.5123991481,1070812.5616450373,13,08405150
1385,1385,gages-08396500,50547,wb-2515281,nex-2515282,873955.0,08396500,gages,ref-fab,-773648.7321362719,1118659.3787293767,13,08396500
1386,1386,gages-08317950,52224,wb-2530653,nex-2530654,468913.0,08317950,gages,ref-fab,-917802.6836204357,1428854.6804236653,13,08317950
1387,1387,gages-08390800,12371,wb-2518047,nex-2518010,751902.0,08390800,gages,ref-fab,-804153.3829015943,1175505.990138973,13,08390800
1388,1388,gages-08383500,28868,wb-2519356,nex-2515192,690931.0,08383500,gages,ref-fab,-773738.7639511921,1330011.5374713107,13,08383500
1389,1389,gages-08279000,7326,wb-2523649,nex-2523650,54027.0,08279000,gages,ref-fab,-882050.1660362127,1508918.3661023867,13,08279000
1390,1390,gages-08255500,28763,wb-2529991,nex-2529992,468573.0,08255500,gages,ref-fab,-837900.4048204013,1589033.4423142937,13,08255500
1391,1391,gages-08382500,28905,wb-2520081,nex-2520079,676933.0,08382500,gages,ref-fab,-803052.5747080565,1384004.208573692,13,08382500
1392,1392,gages-08382830,37727,wb-2515175,nex-2515176,873513.0,08382830,gages,ref-fab,-785983.5850267066,1365395.7930388274,13,08382830
1393,1393,gages-08330000,29398,wb-2530936,nex-2523701,187587.0,08330000,gages,ref-fab,-963181.6314676735,1390059.6012473716,13,08330000
1394,1394,gages-09109000,272,wb-2619309,nex-2619310,137104.0,09109000,gages,ref-fab,-910348.0781221191,1805443.345819762,14,09109000
1395,1395,gages-09209400,5754,wb-2611888,nex-2603457,695131.0,09209400,gages,ref-fab,-1156863.872976286,2219877.496435604,14,09209400
1396,1396,gages-09304800,35940,wb-2615271,nex-2615272,972660.0,09304800,gages,ref-fab,-1024098.754517301,1957549.7978273334,14,09304800
1397,1397,gages-09354500,38107,wb-2600008,nex-2599875,655594.0,09354500,gages,ref-fab,-1019953.4758772048,1613549.6329645342,14,09354500
1398,1398,gages-09058000,46453,wb-2595429,nex-2595430,2222.0,09058000,gages,ref-fab,-881345.0456139641,1939355.6365559378,14,09058000
1399,1399,gages-09035900,39116,wb-2623309,nex-2623310,2684.0,09035900,gages,ref-fab,-849608.1540419249,1909746.3615574522,14,09035900
1400,1400,gages-09025000,58025,wb-2623540,nex-2623541,646914.0,09025000,gages,ref-fab,-827325.0264891468,1921066.8787673085,14,09025000
1401,1401,gages-09046600,5601,wb-2623004,nex-2623005,47308.0,09046600,gages,ref-fab,-853877.973552548,1883941.3646919995,14,09046600
1402,1402,gages-09070000,6405,wb-2622451,nex-2622446,68749.0,09070000,gages,ref-fab,-929760.8573882296,1901352.9284044714,14,09070000
1403,1403,gages-09073300,7827,wb-2622182,nex-2621983,74818.0,09073300,gages,ref-fab,-921152.723939889,1843534.1744912984,14,09073300
1404,1404,gages-09124500,10665,wb-2621096,nex-2621076,139120.0,09124500,gages,ref-fab,-970307.039256506,1753928.3616698452,14,09124500
1405,1405,gages-09152500,12704,wb-2619390,nex-2619391,174799.0,09152500,gages,ref-fab,-1065570.3762188589,1843373.8781440337,14,09152500
1406,1406,gages-09147500,13366,wb-2619497,nex-2619498,196093.0,09147500,gages,ref-fab,-1018604.686513571,1767611.2155479754,14,09147500
1407,1407,gages-09260000,57754,wb-2607642,nex-2607643,941396.0,09260000,gages,ref-fab,-1040373.0235917419,2016528.4234446662,14,09260000
1408,1408,gages-09255000,58075,wb-2608483,nex-2607607,944468.0,09255000,gages,ref-fab,-947875.4143531817,2055315.8690894817,14,09255000
1409,1409,gages-09366500,31656,wb-2598651,nex-2598652,457694.0,09366500,gages,ref-fab,-1072162.0173727467,1618075.5684718362,14,09366500
1410,1410,gages-09037500,47673,wb-2623315,nex-2623316,2327.0,09037500,gages,ref-fab,-860077.3524283326,1933283.5515457229,14,09037500
1411,1411,gages-09034250,48239,wb-2595419,nex-2595420,3209.0,09034250,gages,ref-fab,-846021.1470499678,1942774.7840926466,14,09034250
1412,1412,gages-09010500,49174,wb-2623493,nex-2595406,28198.0,09010500,gages,ref-fab,-829204.1607917718,1964478.6625424242,14,09010500
1413,1413,gages-09057500,5997,wb-2623022,nex-2623023,46363.0,09057500,gages,ref-fab,-874491.8629499032,1921540.985079515,14,09057500
1414,1414,gages-09050700,56251,wb-2623107,nex-2623009,648034.0,09050700,gages,ref-fab,-854792.0176986849,1890402.0256117336,14,09050700
